symbol,year,quarter,transcript_dt,report_timing,market_cap,composite,n_priors,level_z,drift_z,signal_blend,entry_date,entry_price,ret_open+30m,ret_open+60m,ret_open+120m,ret_close,ret_t1_close
MLKN,2026,3,2026-03-25T00:00:00,BMO,1328287625.0,0.117605,12,-1.1463,-0.882,-0.5322,2026-03-26,14.24,0.073736,0.051966,0.051264,0.05618,0.055478
MLM,2026,1,2026-04-30T00:00:00,BMO,37329921000.0,0.129045,12,-0.1388,-0.6531,-0.3793,2026-05-01,621.25,-0.016274,-0.009642,-0.013103,-0.009899,-0.028427
MNDI.L,2025,4,2026-02-19T00:00:00,BMO,4112653600.0,0.133825,12,-0.1564,0.0935,0.1076,2026-02-20,948.8,-0.004427,-0.010118,-0.010118,-0.022133,-0.06661
MMI,2025,4,2026-02-13T00:00:00,BMO,1003652100.0,0.175709,12,0.7608,-0.6833,-0.3826,2026-02-17,25.91,-0.006561,-0.011579,-0.010421,-0.033964,-0.005789
MMI,2026,1,2026-05-08T00:00:00,BMO,1162074420.0,0.238984,12,1.383,0.262,0.2539,2026-05-11,30.42,-0.001808,-0.009698,-0.009533,-0.004931,-0.010848
MNDY,2025,4,2026-02-09T00:00:00,BMO,4012418958.0,0.176235,12,-0.8557,-1.5419,-0.9406,2026-02-10,76.8,-0.003385,-0.009245,-0.003125,-0.035156,-0.045833
MNDY,2026,1,2026-05-11T00:00:00,BMO,3693066687.0,0.187869,12,-0.8517,-0.5257,-0.276,2026-05-12,76.5,0.002484,-0.002092,-0.021569,-0.059477,-0.115556
MNGPF,2025,4,2026-02-26T00:00:00,BMO,4138113120.0,0.095888,12,-0.211,-0.4132,-0.2351,2026-03-06,3.74,0.0,0.0,0.0,0.0,
MMS,2026,1,2026-02-05T00:00:00,BMO,4289741240.0,0.104993,12,-2.3844,-2.3888,-1.516,2026-02-06,78.7,-0.030623,-0.058704,-0.020839,-0.046887,-0.046252
MMS,2026,2,2026-05-07T00:00:00,BMO,3636103020.0,0.170398,12,-0.0433,1.2024,0.8412,2026-05-08,66.62,-0.022516,-0.026268,-0.022216,-0.035275,-0.077304
MMYT,2026,3,2026-01-21T00:00:00,BMO,6403362798.0,0.088357,12,-4.2905,-4.0711,-2.6153,2026-01-22,66.81,0.006137,0.000599,0.013471,-0.007035,-0.062865
MMYT,2026,4,2026-05-19T00:00:00,BMO,4026472312.0,0.136689,12,-1.4428,0.3769,0.2928,2026-05-20,41.47,0.009404,0.028695,0.044128,0.035206,0.038582
MMM,2025,4,2026-01-20T00:00:00,BMO,82603092000.0,0.174892,12,0.2558,-2.2663,-1.4119,2026-01-21,157.15,0.001782,0.001464,0.003182,-0.008336,0.022081
MMM,2026,1,2026-04-21T00:00:00,BMO,78555477000.0,0.165843,12,0.0775,-1.0158,-0.6022,2026-04-22,150.62,-0.013079,-0.023436,-0.026225,-0.032399,-0.038375
MMSI,2025,4,2026-02-25T00:00:00,BMO,4701745890.0,0.128531,12,-0.9969,-0.1769,-0.07,2026-02-26,78.4,0.022449,0.019005,-0.009056,-0.004974,-0.016199
MMSI,2026,1,2026-05-01T00:00:00,BMO,3690215100.0,0.157394,12,-0.4589,0.6489,0.4769,2026-05-04,62.1,0.003543,0.006441,-0.007407,-0.00161,-0.027053
MNSO,2025,4,2026-03-31T00:00:00,BMO,5048151417.0,0.239079,12,0.1998,2.2003,1.5138,2026-04-01,16.38,0.007326,0.004274,-0.003053,-0.003053,-0.018926
MNR,2025,4,2026-03-13T00:00:00,BMO,1799618950.0,0.093483,12,-0.2171,1.1881,0.805,2026-03-16,13.66,-0.009151,-0.010615,-0.000732,0.011713,-0.014641
MNR,2026,1,2026-05-08T00:00:00,BMO,2314345000.0,0.037617,12,-1.6586,-1.3601,-0.8709,2026-05-11,13.91,0.006111,0.003235,-0.001438,0.010784,0.023724
MONC.MI,2025,4,2026-02-19T00:00:00,BMO,13869548560.0,0.166228,9,0.9478,3.9277,2.6112,2026-02-20,55.48,0.003244,0.004686,0.01478,0.016222,0.044701
MOG-A,2026,1,2026-01-30T00:00:00,BMO,9669300430.0,0.236094,12,-0.3227,0.631,0.4928,2026-02-02,301.53,0.019003,0.042749,0.03993,0.047159,0.07452
MOG-A,2026,2,2026-04-24T00:00:00,BMO,9918121462.0,0.219347,12,-0.4965,0.3137,0.2807,2026-04-27,314.42,-0.011879,-0.036321,-0.03454,-0.022359,-0.025825
MNRO,2026,3,2026-01-28T00:00:00,BMO,601901000.0,0.18368,12,1.6833,1.2591,0.8827,2026-01-29,20.11,-0.034311,-0.047737,-0.039781,-0.056191,-0.069617
MONDY,2025,4,2026-02-19T00:00:00,BMO,5641300740.0,0.133825,12,-0.1564,0.0935,0.1076,2026-02-20,25.49,0.000392,-0.007062,-0.001177,-0.006277,-0.049431
MONRY,2025,4,2026-02-19T00:00:00,BMO,17332601538.0,0.166228,9,0.9478,3.9277,2.6112,2026-02-20,65.9,0.013354,0.021396,0.031108,0.0261,0.039302
MNKD,2025,4,2026-02-26T00:00:00,BMO,990270360.0,0.302897,12,0.9408,-0.3991,-0.1534,2026-02-27,3.16,0.015823,0.031646,0.041139,0.037975,-0.037975
MOMO,2025,3,2025-12-10T00:00:00,BMO,1090531049.0,0.084638,12,-0.1573,-0.766,-0.4683,2025-12-11,6.51,0.032258,0.041475,0.043011,0.024578,0.03533
MOMO,2025,4,2026-03-18T00:00:00,BMO,1013104522.0,0.120826,12,1.0136,0.5204,0.3805,2026-03-19,6.1,0.0,0.001639,0.009836,0.013115,-0.034426
MOVE,2026,1,2026-05-22T00:00:00,BMO,37276708350.0,0.634342,12,24.9874,33.5235,22.0123,2026-05-26,22.0,0.034923,0.030455,0.061364,0.049091,-0.013182
MOD,2026,3,2026-02-05T00:00:00,BMO,11087280000.0,0.185939,12,0.1518,-0.0709,0.019,2026-02-06,209.73,0.03309,0.024508,0.037906,0.028656,0.043389
MOD,2026,4,2026-05-27T00:00:00,BMO,15116220000.0,0.147064,12,-0.9552,-2.2453,-1.408,2026-05-28,278.51,-0.047862,-0.03113,-0.019497,-0.028222,0.000969
MNST,2025,4,2026-02-27T00:00:00,BMO,83382370700.0,0.187501,12,1.7466,-0.0196,0.0529,2026-03-02,85.19,-0.018312,-0.028642,-0.029816,-0.048715,-0.072896
MNST,2026,1,2026-05-07T00:00:00,BMO,74322134730.0,0.210393,12,2.0112,-0.1035,0.0064,2026-05-08,84.5,0.010769,0.018107,0.027219,0.021538,0.022722
MOWI.OL,2025,4,2026-02-11T00:00:00,BMO,117351111085.0,0.190114,12,1.979,0.7697,0.5668,2026-02-12,227.8,0.003512,0.007024,0.001756,0.000878,-0.003512
MOWI.OL,2026,1,2026-05-13T00:00:00,BMO,101503439730.0,0.148709,12,0.4598,-0.8892,-0.526,2026-05-15,194.8,0.00462,0.002567,0.01078,0.01232,0.032854
MP,2025,4,2026-02-26T00:00:00,BMO,10660018920.0,0.168048,12,0.9846,-0.4079,-0.2063,2026-02-27,58.84,0.008328,-0.011727,-0.006798,0.00051,0.082937
MP,2026,1,2026-05-07T00:00:00,BMO,12282118465.0,0.158622,12,0.6339,-0.7707,-0.4454,2026-05-08,73.85,-0.015978,-0.065674,-0.066622,-0.087475,-0.086798
MOH,2025,4,2026-02-06T00:00:00,BMO,6690539578.0,0.017741,12,-3.1176,-1.5911,-1.028,2026-02-09,132.54,-0.013581,-0.046778,-0.065565,-0.035989,-0.054323
MOH,2026,1,2026-04-23T00:00:00,BMO,8909700000.0,0.056819,12,-1.3341,0.5207,0.3583,2026-04-24,175.9,-0.032064,-0.032007,-0.037067,0.000341,0.019727
MPCC.OL,2025,4,2026-02-24T00:00:00,BMO,9712599107.0,0.071527,12,-1.0222,-0.5149,-0.3097,2026-02-25,22.19,0.01397,0.022983,0.019829,0.00721,-0.010365
MOV,2026,4,2026-03-19T00:00:00,BMO,578069760.0,0.242739,12,1.241,-0.4792,-0.2266,2026-03-20,25.1,-0.018327,-0.045817,-0.027888,-0.041833,-0.047809
MOV,2027,1,2026-05-27T00:00:00,BMO,782703540.0,0.203749,12,0.7218,-0.9634,-0.5549,2026-05-28,34.82,0.005169,0.021827,0.012062,0.024124,0.099655
MOS,2025,4,2026-02-25T00:00:00,BMO,7956647275.0,0.089289,12,-0.7608,-0.3795,-0.2154,2026-02-26,26.29,0.034994,0.028908,0.038418,0.033473,0.058577
MPZZF,2025,4,2026-02-24T00:00:00,BMO,998325627.0,0.071527,12,-1.0222,-0.5149,-0.3097,2026-02-25,2.3,0.013043,-0.021739,0.008696,0.008696,-0.047826
MQ,2025,4,2026-02-25T00:00:00,BMO,1783968480.0,0.179681,12,0.3521,-0.5844,-0.317,2026-02-26,3.88,0.007732,0.007732,0.010309,0.010309,-0.010309
MQ,2026,1,2026-05-05T00:00:00,BMO,1920136960.0,0.152486,12,-0.1834,-1.8243,-1.1324,2026-05-06,4.24,-0.044811,-0.040094,-0.023585,-0.021226,-0.014151
MPC,2026,1,2026-05-05T00:00:00,BMO,76850450000.0,0.159513,12,0.3106,1.0153,0.7158,2026-05-06,253.01,-0.016086,-0.027351,-0.019762,-0.029169,-0.042607
MPLX,2025,4,2026-02-03T00:00:00,BMO,56209590000.0,0.215719,12,0.6404,-2.0233,-1.2396,2026-02-04,55.32,0.000362,-0.003254,-0.005423,0.004519,0.019704
MPLX,2026,1,2026-05-05T00:00:00,BMO,56606220000.0,0.197965,12,-0.0392,-1.9789,-1.217,2026-05-06,55.4,-0.009386,-0.008664,-0.009747,0.004693,0.015523
MRL.MC,2025,4,2026-02-27T00:00:00,BMO,8447835423.0,0.127216,12,3.2251,3.4547,2.2901,2026-03-02,14.64,0.002049,0.00888,0.006831,-0.006831,-0.040301
MRE.TO,2025,4,2026-03-05T00:00:00,BMO,750872269.0,0.183692,12,3.0911,1.9566,1.3361,2026-03-06,10.34,-0.075435,-0.066731,-0.055126,-0.0706,-0.078337
MPWR,2025,4,2026-02-05T00:00:00,BMO,56067826980.0,0.275266,12,5.0407,9.3518,6.175,2026-02-06,1234.5,-0.007671,-0.038688,-0.022633,-0.003183,-0.023038
MPWR,2026,1,2026-04-30T00:00:00,BMO,79262687770.0,0.099908,12,-0.0897,-1.2168,-0.7559,2026-05-01,1564.17,-0.001624,-0.009302,0.008305,0.011636,0.006726
MPT,2025,4,2026-02-19T00:00:00,BMO,3617815319.0,0.181357,12,1.2733,-0.4655,-0.2391,2026-02-20,6.0,-0.033333,-0.04,-0.05,-0.055,-0.036667
MRK.DE,2025,4,2026-03-05T00:00:00,BMO,49216855789.0,0.151971,12,1.02,0.5167,0.389,2026-03-06,113.2,0.003534,-0.000883,0.0,-0.024735,-0.039753
MRK.DE,2026,1,2026-05-13T00:00:00,BMO,52673339919.0,0.165012,12,1.2575,0.9709,0.6888,2026-05-14,121.55,-0.008227,-0.008638,-0.005759,-0.008638,-0.033731
MRX,2025,4,2026-03-03T00:00:00,BMO,2956862808.0,0.242422,4,1.9532,1.4226,1.0095,2026-03-04,41.75,-0.017725,-0.002036,-0.01006,-0.045269,-0.077844
MRX,2026,1,2026-05-06T00:00:00,BMO,3573351579.0,0.239338,5,1.2267,-0.2351,-0.069,2026-05-07,49.5,0.041616,0.044242,0.035758,0.047879,0.14202
MRVI,2026,1,2026-05-10T00:00:00,BMO,1351957407.0,0.204768,12,4.1846,6.5701,4.3422,2026-05-11,4.83,0.022774,-0.033126,0.016563,-0.022774,-0.037267
MRCY,2026,2,2026-02-03T00:00:00,BMO,5895842080.0,0.14839,12,-0.4162,-4.0419,-2.5753,2026-02-04,86.38,-0.070271,-0.065524,-0.101412,-0.106969,-0.08451
MRCY,2026,3,2026-05-05T00:00:00,BMO,4926662560.0,0.253768,12,1.7942,0.9861,0.7298,2026-05-06,88.22,-0.049875,-0.045455,-0.014963,0.038767,-0.001134
MRU.TO,2026,2,2026-04-22T00:00:00,BMO,19172270000.0,0.115313,12,-0.7236,0.5009,0.3659,2026-04-23,90.24,0.006649,0.007979,0.008644,-0.003989,0.009419
MRK,2025,4,2026-02-03T00:00:00,BMO,288431869440.0,0.300371,12,4.439,2.7302,1.8797,2026-02-04,116.9,0.022412,0.016681,0.024808,0.012318,0.02438
MRK,2026,1,2026-04-30T00:00:00,BMO,269894597700.0,0.167612,12,-1.1374,-1.9524,-1.2104,2026-05-01,112.33,0.010505,0.013977,0.004896,-0.001513,0.006944
MSDL,2025,4,2026-02-27T00:00:00,BMO,1291597198.0,0.108257,7,-1.5551,-0.4745,-0.2706,2026-03-02,14.61,-0.002053,0.005476,0.007529,0.008214,-0.002738
MSB.AX,2026,2,2026-02-27T00:00:00,BMO,2852248425.0,0.14319,12,0.8182,0.614,0.4492,2026-03-02,2.13,0.004695,-0.014085,-0.028169,-0.037559,-0.056338
MSIF,2025,4,2026-02-27T00:00:00,BMO,573773214.0,0.111107,4,0.3012,-1.076,-0.6605,2026-03-02,12.33,0.00811,0.00811,0.003244,0.022709,0.037307
MRSH,2026,1,2026-04-16T00:00:00,BMO,88363880000.0,0.15716,12,-0.8068,-2.023,-1.26,2026-04-17,181.61,-0.007268,-0.00892,-0.011343,-0.032432,-0.039425
MSA,2025,4,2026-02-12T00:00:00,BMO,7972514640.0,0.179613,12,-0.3917,1.17,0.8234,2026-02-13,202.41,-0.005435,-0.007213,0.004051,-0.003755,-0.000692
MSA,2026,1,2026-05-05T00:00:00,BMO,6562119330.0,0.174403,12,-0.5411,0.4232,0.3361,2026-05-06,173.5,-0.004035,-0.009107,-0.002133,0.002133,-0.00853
MRVL,2026,4,2026-03-05T00:00:00,BMO,64176640000.0,0.209134,12,1.3243,-0.5049,-0.255,2026-03-06,84.72,0.031752,0.056421,0.06067,0.057011,0.093839
MRVL,2027,1,2026-05-27T00:00:00,BMO,175253400000.0,0.218745,12,1.3876,0.0828,0.1304,2026-05-28,198.76,0.013584,-0.008402,-0.008352,0.029533,0.031546
MS,2025,4,2026-01-15T00:00:00,BMO,300422330000.0,0.294411,12,5.8685,5.4114,3.6205,2026-01-16,190.06,0.004104,0.005682,0.009313,-0.005051,-0.042197
MS,2026,1,2026-04-15T00:00:00,BMO,301035020000.0,0.108821,12,-0.3133,-1.4528,-0.9062,2026-04-16,190.93,-0.007123,-0.009375,-0.017284,-0.019536,-0.010946
MSCI,2025,4,2026-01-28T00:00:00,BMO,47442754330.0,0.202513,12,1.5102,2.2188,1.5131,2026-01-29,617.0,-0.01671,-0.015413,-0.017018,-0.014797,-0.013258
MSCI,2026,1,2026-04-21T00:00:00,BMO,43788687000.0,0.25319,12,3.3359,2.527,1.7311,2026-04-22,605.39,0.015907,0.020615,0.012736,0.004989,-0.012157
MSI,2025,4,2026-02-11T00:00:00,BMO,69991806000.0,0.170112,12,-1.0776,-1.4401,-0.8765,2026-02-12,441.53,0.066473,0.05789,0.052613,0.026612,0.045954
MSI,2026,1,2026-05-07T00:00:00,BMO,71824560000.0,0.193052,12,0.5838,1.4882,1.0349,2026-05-08,419.655,-0.063111,-0.078529,-0.070832,-0.085511,-0.065661
MSTR,2026,1,2026-05-05T00:00:00,BMO,62408339700.0,0.0837,12,-1.052,1.0316,0.6998,2026-05-06,184.77,-0.001894,-0.002435,-0.011257,0.010878,-0.026736
MSM,2026,1,2026-01-07T00:00:00,BMO,4524588320.0,0.127252,12,-0.3445,-1.8285,-1.144,2026-01-08,80.82,0.024994,0.028829,0.042193,0.037986,0.044791
MSM,2026,2,2026-04-01T00:00:00,BMO,5109313950.0,0.115366,12,-0.5044,-0.9388,-0.5699,2026-04-02,92.61,-0.008206,-0.004319,0.006911,-0.024511,-0.020732
MT.AS,2025,4,2026-02-05T00:00:00,BMO,37394630000.0,0.159769,12,1.2951,2.8209,1.8895,2026-02-06,50.32,0.000397,0.004372,0.005962,0.013514,0.024245
MTCH,2025,4,2026-02-03T00:00:00,BMO,6788465500.0,0.112543,12,-1.1258,0.1107,0.1113,2026-02-04,30.77,-0.031524,-0.018525,-0.005525,-0.0052,0.002275
MTCH,2026,1,2026-05-05T00:00:00,BMO,9136751400.0,0.137232,12,-0.3284,1.4324,0.9791,2026-05-06,36.1,0.022715,0.048753,0.063435,0.052632,-0.007479
MSFT,2026,2,2026-01-28T00:00:00,BMO,3578992530000.0,0.168787,12,-0.6796,-0.3221,-0.1503,2026-01-29,439.86,-0.030419,-0.03076,-0.037944,-0.014596,-0.021666
MSFT,2026,3,2026-04-29T00:00:00,BMO,3152039960000.0,0.17255,12,-0.8261,0.0797,0.1122,2026-04-30,410.69,-0.01271,-0.017751,-0.017483,-0.00711,0.008595
MTB,2025,4,2026-01-16T00:00:00,BMO,34664899440.0,0.251966,12,2.8905,1.1541,0.8384,2026-01-20,213.36,-0.010405,-0.00464,-0.007452,-0.006843,0.027418
MTB,2026,1,2026-04-15T00:00:00,BMO,35451995800.0,0.227224,12,1.695,-0.4093,-0.1865,2026-04-16,215.4,0.013185,0.004875,0.003482,0.007057,0.01597
MTD,2025,4,2026-02-06T00:00:00,BMO,27993978827.0,0.13988,12,0.3265,-0.8345,-0.4935,2026-02-09,1369.79,-0.01352,-0.004183,0.004869,0.008111,0.02147
MTD,2026,1,2026-05-08T00:00:00,BMO,22810945113.0,0.152,12,0.8008,-0.1416,-0.0388,2026-05-11,1116.66,-0.000296,0.002857,-0.013997,-0.03386,-0.039296
MTDR,2025,4,2026-02-25T00:00:00,BMO,6182930000.0,0.149311,12,1.4357,1.6888,1.15,2026-02-26,48.66,0.006782,0.015824,0.032676,0.019934,0.056515
MTDR,2026,1,2026-05-07T00:00:00,BMO,6861783600.0,0.160933,12,1.8625,1.2298,0.8557,2026-05-08,55.42,0.00397,0.008661,0.009383,-0.002887,0.01642
MTL.TO,2025,4,2026-02-12T00:00:00,BMO,1544102612.0,0.034359,12,-0.5702,-0.5845,-0.3679,2026-02-13,16.07,0.02178,0.02178,0.031114,0.049782,0.058494
MTG,2025,4,2026-02-03T00:00:00,BMO,5896154657.0,0.099709,12,-0.6834,-0.7969,-0.4831,2026-02-04,26.22,0.005339,0.01373,0.023646,0.014874,0.040046
MTN,2026,1,2025-12-10T00:00:00,BMO,5085215100.0,0.214919,12,1.454,-0.0151,0.0654,2025-12-11,149.65,-0.002539,0.004477,0.029001,0.033745,0.081457
MTN,2026,2,2026-03-09T00:00:00,BMO,4809785400.0,0.080948,12,-1.1223,-9.493,-6.1421,2026-03-10,129.8,0.022881,0.037673,0.038829,0.041988,0.067257
MTH,2025,4,2026-01-29T00:00:00,BMO,4845009840.0,0.072811,12,-1.7024,-0.5829,-0.3534,2026-01-30,68.85,-0.002324,-0.001598,0.009005,0.009441,0.019317
MTH,2026,1,2026-04-23T00:00:00,BMO,4708953300.0,0.072082,12,-1.5614,0.1242,0.106,2026-04-24,70.12,-0.010696,-0.00599,-0.008842,-0.014832,-0.005134
MTUAY,2025,4,2026-02-24T00:00:00,BMO,23803680600.0,0.209127,12,0.5448,-0.2916,-0.1163,2026-02-25,223.48,0.003043,-0.000805,0.005235,0.00886,-0.027117
MTRN,2025,4,2026-02-12T00:00:00,BMO,3296706000.0,0.174284,12,0.3519,-0.8164,-0.4697,2026-02-13,158.57,-0.015829,0.000568,6.3e-05,0.005865,-0.033235
MTUS,2025,4,2026-02-20T00:00:00,BMO,733085999.0,0.228029,12,1.4282,0.1537,0.1797,2026-02-23,17.58,-0.041524,-0.044937,-0.046075,-0.003413,-0.041524
MTSI,2026,1,2026-02-05T00:00:00,BMO,17044451600.0,0.218549,12,0.6258,-0.3988,-0.1827,2026-02-06,234.99,0.00983,-0.02166,0.004298,0.001958,0.002681
MUFG,2026,4,2026-05-19T00:00:00,BMO,216547683650.0,0.201112,8,2.7741,0.3842,0.3201,2026-05-20,19.33,0.003104,0.010347,0.012416,0.013451,0.003104
MTX.DE,2025,4,2026-02-24T00:00:00,BMO,20094322800.0,0.209127,12,0.5448,-0.2916,-0.1163,2026-02-25,379.3,-0.005009,-0.007646,-0.010282,0.003164,-0.016873
MTX,2025,4,2026-01-30T00:00:00,BMO,2045136000.0,0.162543,12,-1.3662,0.2713,0.2332,2026-02-02,65.66,0.003807,0.023835,0.020411,0.024216,0.050716
MTX,2026,1,2026-05-01T00:00:00,BMO,2354760000.0,0.197926,12,-0.761,1.4032,0.9814,2026-05-04,76.22,0.029061,-0.002886,0.014038,0.016137,0.036473
MTW,2025,4,2026-02-10T00:00:00,BMO,537402663.0,0.231521,12,3.2685,1.4058,0.9948,2026-02-11,15.38,-0.008453,-0.045514,-0.027958,-0.030559,-0.103381
MUV2.DE,2025,4,2026-02-26T00:00:00,BMO,70199892305.0,0.181306,12,3.1009,6.6277,4.3714,2026-02-27,553.0,0.003617,-0.001808,-0.000362,0.011935,-0.001447
MUV2.DE,2026,1,2026-05-13T00:00:00,BMO,59131188906.0,0.053502,12,-1.1089,-1.8436,-1.1796,2026-05-14,464.6,-0.001937,-0.000646,0.001937,0.005596,0.015497
MUX,2025,4,2026-03-12T00:00:00,BMO,1337566930.0,0.153216,6,0.9064,0.9077,0.6436,2026-03-13,24.36,-0.008621,-0.021757,-0.025041,-0.046798,-0.069376
MUX.TO,2025,4,2026-03-12T00:00:00,BMO,1863284760.0,0.153216,6,0.9064,0.9077,0.6436,2026-03-13,33.44,-0.005084,-0.021232,-0.039773,-0.049043,-0.074163
MTY.TO,2026,1,2026-04-10T00:00:00,BMO,887386874.0,0.055646,12,-0.8643,-3.6718,-2.3672,2026-04-13,38.31,-0.011485,-0.013573,-0.025059,-0.017228,-0.005221
MVST,2025,4,2026-03-16T00:00:00,BMO,757517694.0,0.211571,12,-0.7499,-1.6449,-0.9951,2026-03-17,1.67,0.071856,0.053892,0.02994,-0.08982,0.02994
MVST,2026,1,2026-05-11T00:00:00,BMO,671367200.0,0.102763,12,-1.647,-1.6011,-1.0047,2026-05-12,1.28,0.117188,0.117188,0.132812,0.101562,0.1875
MXCHY,2025,4,2026-02-25T00:00:00,BMO,1160680162.0,0.180401,12,0.9053,-1.5747,-0.9604,2026-02-26,2.31,0.0,0.0,-0.004329,-0.004329,-0.038961
MTZ,2025,4,2026-02-27T00:00:00,BMO,23213373840.0,0.216843,12,0.0014,-0.9363,-0.5327,2026-03-02,295.79,0.029785,0.032963,0.02637,0.028872,0.016836
MTZ,2026,1,2026-05-01T00:00:00,BMO,32537109500.0,0.424581,12,2.2061,1.5404,1.1499,2026-05-04,419.03,-0.006443,-0.00284,-0.003675,0.015154,0.044006
MUSA,2026,1,2026-04-30T00:00:00,BMO,10888584000.0,0.116207,12,-1.2649,-0.2572,-0.1265,2026-05-01,585.64,-0.01016,-0.021208,-5.1e-05,0.019141,0.011526
MU,2026,1,2025-12-17T00:00:00,BMO,253710000000.0,0.22286,12,0.4289,-0.3398,-0.1429,2025-12-18,256.75,-0.008958,-0.023953,-0.022317,-0.032288,0.035716
MU,2026,2,2026-03-18T00:00:00,BMO,519446250000.0,0.247475,12,0.6028,0.0292,0.1056,2026-03-19,424.94,0.033887,0.056549,0.038994,0.045395,-0.004565
MUR,2025,4,2026-01-29T00:00:00,BMO,4448293920.0,0.093012,12,-1.3945,-0.6015,-0.3584,2026-01-30,30.49,-0.006888,-0.013119,-0.002296,-0.012463,-0.028862
MUR,2026,1,2026-05-07T00:00:00,BMO,5475748140.0,0.121074,12,-0.728,0.0771,0.0925,2026-05-08,38.135,-0.01298,-0.000131,0.000918,-0.030549,-0.014029
NAB.AX,2026,2,2026-05-04T00:00:00,BMO,119912800000.0,0.199415,10,1.0933,-0.8585,-0.4882,2026-05-05,38.99,0.002052,0.004617,0.001539,-0.002052,0.029238
MX.TO,2025,4,2026-03-06T00:00:00,BMO,5222737785.0,0.079769,12,-0.4789,-1.1103,-0.6938,2026-03-09,69.14,0.048886,0.073474,0.040642,0.040498,-0.010124
MWA,2026,2,2026-05-06T00:00:00,BMO,4244696000.0,0.190226,12,0.2456,-0.8513,-0.4867,2026-05-07,27.48,0.000728,-0.010189,-0.002911,-0.021834,-0.040029
NABZY,2026,2,2026-05-04T00:00:00,BMO,85284920000.0,0.199415,10,1.0933,-0.8585,-0.4882,2026-05-05,13.6,0.024265,0.023529,0.031618,0.047794,0.074265
MXL,2025,4,2026-01-29T00:00:00,BMO,1680074220.0,0.155558,12,2.0639,0.9225,0.654,2026-01-30,18.95,-0.074406,-0.107652,-0.100792,-0.084433,-0.068074
MXL,2026,1,2026-04-23T00:00:00,BMO,3000128750.0,0.153759,12,1.6774,-0.261,-0.1158,2026-04-24,54.31,0.064261,0.062788,0.104401,0.112134,-0.047873
NA.TO,2026,1,2026-02-25T00:00:00,BMO,73808593810.0,0.166255,12,1.4718,0.2319,0.2089,2026-02-26,188.11,0.014991,0.013769,0.015363,0.023444,0.011695
NAN.AX,2026,2,2026-02-24T00:00:00,BMO,996521888.0,0.234138,8,2.5084,0.1984,0.2109,2026-02-25,3.38,0.005917,0.04142,0.04142,-0.002959,-0.032544
NABL,2026,1,2026-05-08T00:00:00,BMO,879590740.0,0.20266,12,0.6638,-0.4492,-0.2211,2026-05-11,4.7,-0.034043,-0.053191,-0.089362,-0.131915,-0.170213
MYE,2025,4,2026-03-05T00:00:00,BMO,851758483.0,0.222326,12,2.0011,0.5344,0.4252,2026-03-06,23.07,-0.032943,-0.046381,-0.073255,-0.06502,-0.060685
MYE,2026,1,2026-05-07T00:00:00,BMO,837550044.0,0.190588,12,0.7399,-0.9241,-0.534,2026-05-08,22.55,0.039468,0.049667,0.052772,0.018625,0.013304
NANO.PA,2025,4,2026-04-01T00:00:00,BMO,1372766704.0,0.096376,10,-2.0888,-0.8694,-0.5314,2026-04-02,27.4,-0.00365,0.0,0.00365,-0.025547,-0.064964
MYRG,2025,4,2026-02-26T00:00:00,BMO,4268306852.0,0.146515,12,-0.395,-1.8118,-1.1264,2026-02-27,272.0,-0.030221,-0.008463,-0.017904,-0.007868,0.004596
NAS.OL,2025,4,2026-02-13T00:00:00,BMO,17790886238.0,0.186125,12,1.7549,0.4094,0.3312,2026-02-16,17.56,0.01139,0.02221,0.013098,0.004556,-0.002847
MZTI,2026,2,2026-02-03T00:00:00,BMO,4392856020.0,0.169679,12,0.6995,-0.8734,-0.5084,2026-02-04,161.23,0.007195,0.013273,0.002295,-0.035477,-0.039075
MZTI,2026,3,2026-05-04T00:00:00,BMO,3180127860.0,0.181055,12,0.9105,-0.1641,-0.0433,2026-05-05,116.14,-0.034441,-0.00706,0.016187,0.021354,0.012915
NBTX,2025,4,2026-04-01T00:00:00,BMO,1615549623.0,0.096376,10,-2.0888,-0.8694,-0.5314,2026-04-02,30.92,-0.001617,0.00097,0.015847,0.016979,0.046895
NCDL,2025,4,2026-02-26T00:00:00,BMO,659811188.0,0.153523,8,-0.2059,0.5162,0.3892,2026-02-27,13.3,-0.007519,-0.014286,-0.017669,-0.034586,-0.020301
NBTB,2025,4,2026-01-27T00:00:00,BMO,2045472780.0,0.102375,12,-0.7849,-1.5982,-1.003,2026-01-28,44.0,-0.028864,-0.026591,-0.045909,-0.031364,0.003636
NBIS,2026,1,2026-05-13T00:00:00,BMO,53537615075.0,0.238092,12,0.7938,0.4511,0.3765,2026-05-14,213.38,0.043912,0.046162,0.07653,0.035711,0.03004
NBN,2026,2,2026-01-27T00:00:00,BMO,914747004.0,0.056431,12,-0.5092,-0.099,-0.0446,2026-01-28,110.71,0.031614,0.032427,0.03604,0.034234,0.05808
NBHC,2025,4,2026-01-28T00:00:00,BMO,1521892746.0,0.176068,12,0.7937,-0.3116,-0.1409,2026-01-29,39.98,-0.007254,-0.009755,-0.02051,-0.00025,0.004752
NBHC,2026,1,2026-04-22T00:00:00,BMO,1585654936.0,0.185682,12,0.9137,-0.1343,-0.0223,2026-04-23,42.13,0.003086,0.012817,0.008308,0.019226,0.010207
